"","repID","Geneid","is_re","class","superf","fam","meanExpr","logFC_cGASKOvsWT","pval_cGASKOvsWT","padj_cGASKOvsWT","sig_cGASKOvsWT"
"299","L1ME5:L1:LINE","L1ME5:L1:LINE",TRUE,"LINE","LINE/L1","L1ME5",0.318910739899013,-0.649838782475936,0.0290242832056548,0.388782065162166,"Not Sig."
"300","L1MEa:L1:LINE","L1MEa:L1:LINE",TRUE,"LINE","LINE/L1","L1MEa",1.63101230895363,-0.161027599474243,0.408277581534778,0.89145734961972,"Not Sig."
"301","L1MEb:L1:LINE","L1MEb:L1:LINE",TRUE,"LINE","LINE/L1","L1MEb",6.57515823066879,-0.084933071296304,0.236119063665985,0.808476167240174,"Not Sig."
"302","L1MEc:L1:LINE","L1MEc:L1:LINE",TRUE,"LINE","LINE/L1","L1MEc",33.8196854696799,-0.0373858144454782,0.503350841318043,0.898286884408414,"Not Sig."
"303","L1MEd:L1:LINE","L1MEd:L1:LINE",TRUE,"LINE","LINE/L1","L1MEd",22.1857717325474,0.380701615371272,5.18882139790962e-05,0.00989609574837977,"Not Sig."
"304","L1MEf:L1:LINE","L1MEf:L1:LINE",TRUE,"LINE","LINE/L1","L1MEf",13.5932327042124,-0.0452673285943956,0.382670079777824,0.876211409273622,"Not Sig."
"305","L1MEg:L1:LINE","L1MEg:L1:LINE",TRUE,"LINE","LINE/L1","L1MEg",14.1171677487986,0.00143549180036258,0.982599845450187,0.995444287874372,"Not Sig."
"306","L1MEg1:L1:LINE","L1MEg1:L1:LINE",TRUE,"LINE","LINE/L1","L1MEg1",0.92915355876379,0.17079634782451,0.355277835683747,0.845343095870318,"Not Sig."
"307","L1MEg2:L1:LINE","L1MEg2:L1:LINE",TRUE,"LINE","LINE/L1","L1MEg2",1.0322594372741,-0.267503806876742,0.222618042929079,0.797913307097449,"Not Sig."
"308","L1MEh:L1:LINE","L1MEh:L1:LINE",TRUE,"LINE","LINE/L1","L1MEh",1.74832331547644,0.338944113547674,0.0191214231595366,0.357777262239111,"Not Sig."
"309","L1MEi:L1:LINE","L1MEi:L1:LINE",TRUE,"LINE","LINE/L1","L1MEi",3.29845752946694,-0.133762627495596,0.247264837126616,0.819362200554998,"Not Sig."
"310","L1MEj:L1:LINE","L1MEj:L1:LINE",TRUE,"LINE","LINE/L1","L1MEj",1.86356804928403,0.0972239393353981,0.644692357632181,0.932536212835387,"Not Sig."
"311","L1P5:L1:LINE","L1P5:L1:LINE",TRUE,"LINE","LINE/L1","L1P5",0.798451940188797,-0.221712864501226,0.210292891147107,0.79161894254466,"Not Sig."
"312","L1PB4:L1:LINE","L1PB4:L1:LINE",TRUE,"LINE","LINE/L1","L1PB4",1.08438118612273,-0.025353814379855,0.904761319982727,0.985312865046948,"Not Sig."
"313","L1VL1:L1:LINE","L1VL1:L1:LINE",TRUE,"LINE","LINE/L1","L1VL1",3.1922955841632,0.0212174648250808,0.876659044499674,0.98313512872106,"Not Sig."
"314","L2-2_Mam:L2:LINE","L2-2_Mam:L2:LINE",TRUE,"LINE","LINE/L2","L2-2_Mam",2.24020519780806,-0.022187945685134,0.838020207871381,0.973234127937497,"Not Sig."
"315","L2:L2:LINE","L2:L2:LINE",TRUE,"LINE","LINE/L2","L2",267.806559761184,0.0319926620617027,0.560305676117256,0.915559726787986,"Not Sig."
"316","L2a:L2:LINE","L2a:L2:LINE",TRUE,"LINE","LINE/L2","L2a",443.642812626005,0.0840041709631663,0.232423552320537,0.808476167240174,"Not Sig."
"317","L2b:L2:LINE","L2b:L2:LINE",TRUE,"LINE","LINE/L2","L2b",181.716451093874,0.0150590197814159,0.765796365708316,0.957031072044854,"Not Sig."
"318","L2c:L2:LINE","L2c:L2:LINE",TRUE,"LINE","LINE/L2","L2c",155.88468853591,-0.0200464519546078,0.723178742527395,0.944222545899186,"Not Sig."
"319","L2d:L2:LINE","L2d:L2:LINE",TRUE,"LINE","LINE/L2","L2d",41.2368047823653,0.0845484996985773,0.0827956385485815,0.607332611750739,"Not Sig."
"320","L2d2:L2:LINE","L2d2:L2:LINE",TRUE,"LINE","LINE/L2","L2d2",50.1456671839448,-0.00868675683367877,0.866563044589607,0.983126525568164,"Not Sig."
"321","L3:CR1:LINE","L3:CR1:LINE",TRUE,"LINE","LINE/CR1","L3",106.882184962651,0.0263262098145769,0.607409082695785,0.930718369418157,"Not Sig."
"322","L3b:CR1:LINE","L3b:CR1:LINE",TRUE,"LINE","LINE/CR1","L3b",29.1426059245552,0.030685199815368,0.550734727918203,0.913190417443638,"Not Sig."
"323","L4_A_Mam:RTE-X:LINE","L4_A_Mam:RTE-X:LINE",TRUE,"LINE","LINE/RTE-X","L4_A_Mam",5.20698343899869,-0.0647907913760606,0.474981704921722,0.89145734961972,"Not Sig."
"324","L4_B_Mam:RTE-X:LINE","L4_B_Mam:RTE-X:LINE",TRUE,"LINE","LINE/RTE-X","L4_B_Mam",3.31618051391767,-0.107967159150429,0.318465879766334,0.834626762189546,"Not Sig."
"325","L4_C_Mam:RTE-X:LINE","L4_C_Mam:RTE-X:LINE",TRUE,"LINE","LINE/RTE-X","L4_C_Mam",5.33934032759793,-0.0571409436205301,0.479774163230674,0.89145734961972,"Not Sig."
"326","L5:RTE-X:LINE","L5:RTE-X:LINE",TRUE,"LINE","LINE/RTE-X","L5",0.971930134036598,0.118365116883338,0.561312967177881,0.915826420132332,"Not Sig."
"327","Looper:PiggyBac:DNA","Looper:PiggyBac:DNA",TRUE,"DNA","DNA/PiggyBac","Looper",4.60143667283365,0.0875707126990486,0.276392369546895,0.825449032914936,"Not Sig."
"328","LTR10_RN:ERVK:LTR","LTR10_RN:ERVK:LTR",TRUE,"LTR","LTR/ERVK","LTR10_RN",4.65841516261273,-0.0930026204942773,0.216092072948802,0.792502549179573,"Not Sig."
"329","LTR101_Mam:ERVL:LTR","LTR101_Mam:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR101_Mam",1.01429626519484,0.269969825673379,0.0828541563665741,0.607332611750739,"Not Sig."
"330","LTR102_Mam:ERVL:LTR","LTR102_Mam:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR102_Mam",0.963615360985884,0.0346993718513047,0.869379435967925,0.983126525568164,"Not Sig."
"331","LTR104_Mam:Gypsy:LTR","LTR104_Mam:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR104_Mam",0.746301350046181,0.219635579827191,0.208008366695511,0.79161894254466,"Not Sig."
"332","LTR105_Mam:ERVL:LTR","LTR105_Mam:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR105_Mam",0.494294317432734,-0.504781518783564,0.0237482246232825,0.358268732438152,"Not Sig."
"333","LTR106_Mam:LTR:LTR","LTR106_Mam:LTR:LTR",TRUE,"LTR","LTR/LTR","LTR106_Mam",0.651260505430703,0.00672067520491619,0.970987320029564,0.992913815200429,"Not Sig."
"334","LTR107_Mam:LTR:LTR","LTR107_Mam:LTR:LTR",TRUE,"LTR","LTR/LTR","LTR107_Mam",0.392850320855979,-0.0353469653770606,0.911060354981997,0.985312865046948,"Not Sig."
"335","LTR108a_Mam:ERVL:LTR","LTR108a_Mam:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR108a_Mam",0.289833301612483,-0.511497589392545,0.153021991764631,0.717261149692025,"Not Sig."
"336","LTR108b_Mam:ERVL:LTR","LTR108b_Mam:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR108b_Mam",0.977298485651498,0.449929205234564,0.0177612216491737,0.357777262239111,"Not Sig."
"337","LTR108d_Mam:ERVL:LTR","LTR108d_Mam:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR108d_Mam",0.447477841701151,-0.498723239127631,0.0367750540636329,0.443343707322686,"Not Sig."
"338","LTR16:ERVL:LTR","LTR16:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR16",2.66470205321443,0.00651018860802622,0.954328252720158,0.990393496274373,"Not Sig."
"339","LTR16A:ERVL:LTR","LTR16A:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR16A",4.69360716167576,-0.0564163680535184,0.496821683433336,0.895434429443804,"Not Sig."
"340","LTR16A1:ERVL:LTR","LTR16A1:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR16A1",2.35021245470941,-0.0594125503040047,0.672609582723854,0.935617175968438,"Not Sig."
"341","LTR16A2:ERVL:LTR","LTR16A2:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR16A2",1.9270193501213,0.597873037434432,3.16271739754411e-05,0.00989609574837977,"Sig. Up"
"342","LTR16B:ERVL:LTR","LTR16B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR16B",1.13660126892591,-0.147473168547019,0.503373185764379,0.898286884408414,"Not Sig."
"343","LTR16B1:ERVL:LTR","LTR16B1:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR16B1",1.65835450643451,0.0137877682803502,0.916641891766279,0.985312865046948,"Not Sig."
"344","LTR16B2:ERVL:LTR","LTR16B2:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR16B2",6.15759188671745,0.335251955229071,0.0690606073357762,0.574859646900116,"Not Sig."
"345","LTR16C:ERVL:LTR","LTR16C:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR16C",5.03394718047241,0.0842516945298806,0.36653659448776,0.86080563856974,"Not Sig."
"346","LTR16D:ERVL:LTR","LTR16D:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR16D",0.602779466439559,0.135322284812723,0.585314420546776,0.927026901240239,"Not Sig."
"347","LTR16E1:ERVL:LTR","LTR16E1:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR16E1",2.03305689918509,0.0727098604394608,0.619002066189079,0.930718369418157,"Not Sig."
"348","LTR16E2:ERVL:LTR","LTR16E2:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR16E2",1.04415325255156,0.335431600582948,0.053310012951286,0.550870133829956,"Not Sig."
"349","LTR33:ERVL:LTR","LTR33:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR33",7.6749286083017,-0.0580897138453107,0.514566046946709,0.901890544866392,"Not Sig."
"350","LTR33A_.:ERVL:LTR","LTR33A_.:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR33A_.",5.14941827683102,-0.0933573695607568,0.314612117080383,0.834626762189546,"Not Sig."
"351","LTR33A:ERVL:LTR","LTR33A:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR33A",3.93795304625973,-0.0673355778110519,0.428340522107598,0.89145734961972,"Not Sig."
"352","LTR33B:ERVL:LTR","LTR33B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR33B",0.888783836568716,0.332202927778326,0.0804655336217523,0.607332611750739,"Not Sig."
"353","LTR33C:ERVL:LTR","LTR33C:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR33C",1.77526857859069,-0.117939870571552,0.424607752798625,0.89145734961972,"Not Sig."
"354","LTR37-int:ERV1:LTR","LTR37-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR37-int",0.983471752340327,-0.0357050778329131,0.849149077284719,0.975125891448221,"Not Sig."
"355","LTR37A:ERV1:LTR","LTR37A:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR37A",13.4823075081522,0.696599446246891,0.000682744065923174,0.0617314426272203,"Not Sig."
"356","LTR37B:ERV1:LTR","LTR37B:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR37B",2.67854856366823,-0.164318267281959,0.164379030428037,0.717261149692025,"Not Sig."
"357","LTR40a:ERVL:LTR","LTR40a:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR40a",3.78615461498839,-0.0415318488925132,0.755587160547901,0.954379591611725,"Not Sig."
"358","LTR40A1:ERVL:LTR","LTR40A1:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR40A1",0.874938962345157,0.123799868854068,0.699943900917964,0.93605739978032,"Not Sig."
"359","LTR40b:ERVL:LTR","LTR40b:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR40b",5.62078673143181,0.081750806385028,0.305868352075975,0.834626762189546,"Not Sig."
"360","LTR40c:ERVL:LTR","LTR40c:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR40c",3.24033132316034,0.0221046318197681,0.806671812713697,0.967842810611808,"Not Sig."
"361","LTR41:ERVL:LTR","LTR41:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR41",5.42250315395332,0.199935069156652,0.00433071283310073,0.187952936956572,"Not Sig."
"362","LTR41B:ERVL:LTR","LTR41B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR41B",1.64717996114965,0.0117865585607679,0.928548744218912,0.985312865046948,"Not Sig."
"363","LTR41C:ERVL:LTR","LTR41C:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR41C",1.1481091910651,-0.343872792524619,0.0636086598349202,0.566735092624706,"Not Sig."
"364","LTR45:ERV1:LTR","LTR45:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR45",0.292799443360242,0.153073703986295,0.610257787563993,0.930718369418157,"Not Sig."
"365","LTR50:ERVL:LTR","LTR50:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR50",1.96698602516417,-0.0744378284817965,0.541176439429566,0.913190417443638,"Not Sig."
"366","LTR52:ERVL:LTR","LTR52:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR52",0.591899079845677,-0.0479370301721429,0.832146496487873,0.973117027370839,"Not Sig."
"367","LTR53:ERVL:LTR","LTR53:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR53",0.894190259771883,0.0641352059487004,0.68280509325889,0.93605739978032,"Not Sig."
"368","LTR55:ERVL:LTR","LTR55:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR55",1.158838937648,-0.158343617269979,0.397446772036712,0.881860424662234,"Not Sig."
"369","LTR65:ERV1:LTR","LTR65:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR65",2.14657538683179,-0.0649784593026188,0.60884184782658,0.930718369418157,"Not Sig."
"370","LTR67B:ERVL:LTR","LTR67B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR67B",3.27084951977587,0.000384593197124609,0.996919394356788,0.998041822963782,"Not Sig."
"371","LTR68:ERV1:LTR","LTR68:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR68",0.534588422934011,0.162576818562389,0.484755609470631,0.89145734961972,"Not Sig."
"372","LTR69:ERVL:LTR","LTR69:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR69",0.434830034871795,0.171427298105466,0.436021119683445,0.89145734961972,"Not Sig."
"373","LTR72_RN:ERV1:LTR","LTR72_RN:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR72_RN",5.20828492147951,-0.0391360522621493,0.65585023084009,0.932536212835387,"Not Sig."
"374","LTR73:ERV1:LTR","LTR73:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR73",1.08662882386416,0.14381367406424,0.420314382229814,0.89145734961972,"Not Sig."
"375","LTR75_1:ERV1:LTR","LTR75_1:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR75_1",0.271614357815567,0.27507931112578,0.428143465226575,0.89145734961972,"Not Sig."
"376","LTR75:ERVL:LTR","LTR75:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR75",0.373005726411465,-0.354478208812885,0.187316912558987,0.751254270141433,"Not Sig."
"377","LTR75B:ERVL:LTR","LTR75B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR75B",0.321629697005698,0.116285625451094,0.697235140645115,0.93605739978032,"Not Sig."
"378","LTR77:ERV1:LTR","LTR77:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR77",0.2079583271723,-0.0797384893301972,0.814191288603187,0.967842810611808,"Not Sig."
"379","LTR78:ERV1:LTR","LTR78:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR78",2.3377840940169,0.0205259382711831,0.855244308763476,0.978839741570012,"Not Sig."
"380","LTR78B:ERV1:LTR","LTR78B:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR78B",1.4284922945446,-0.301546250311756,0.0636087900152656,0.566735092624706,"Not Sig."
"381","LTR79:ERVL:LTR","LTR79:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR79",2.25226836482147,-0.0150424357425114,0.897401021857378,0.985312865046948,"Not Sig."
"382","LTR80A:ERVL:LTR","LTR80A:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR80A",0.4345872014837,-0.446029437998123,0.0635687538207603,0.566735092624706,"Not Sig."
"383","LTR80B:ERVL:LTR","LTR80B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR80B",0.519696347130342,-0.264705058442981,0.308368392374963,0.834626762189546,"Not Sig."
"384","LTR81A:Gypsy:LTR","LTR81A:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR81A",0.412435070322083,-0.241165515927124,0.575428011382804,0.924367661781959,"Not Sig."
"385","LTR81AB:Gypsy:LTR","LTR81AB:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR81AB",0.326007417420288,0.2154228738861,0.448051372414689,0.89145734961972,"Not Sig."
"386","LTR81B:Gypsy:LTR","LTR81B:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR81B",0.431916439475107,-0.487431341180551,0.0785541052161761,0.607332611750739,"Not Sig."
"387","LTR81C:Gypsy:LTR","LTR81C:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR81C",0.286288753640363,0.036796204266521,0.895475851406652,0.985312865046948,"Not Sig."
"388","LTR82A:ERVL:LTR","LTR82A:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR82A",2.08355677594464,0.0385555327919985,0.767388970211081,0.957031072044854,"Not Sig."
"389","LTR82B:ERVL:LTR","LTR82B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR82B",1.87639852302035,-0.0862704147631684,0.521358893628115,0.903847704904966,"Not Sig."
"390","LTR83:ERVL:LTR","LTR83:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR83",1.21573082793845,-0.0888485596501727,0.523536769523478,0.904518144797729,"Not Sig."
"391","LTR84a:ERVL:LTR","LTR84a:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR84a",2.12897525107079,0.280157490622338,0.106205634750129,0.643222161616566,"Not Sig."
"392","LTR84b:ERVL:LTR","LTR84b:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR84b",1.03409530750023,0.073735254669593,0.644113842404463,0.932536212835387,"Not Sig."
"393","LTR85a:Gypsy:LTR","LTR85a:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR85a",0.953448052236395,-0.0157103238798833,0.929759302243921,0.985312865046948,"Not Sig."
"394","LTR85b:Gypsy:LTR","LTR85b:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR85b",0.53958359851654,0.203826766969741,0.474740917475114,0.89145734961972,"Not Sig."
"395","LTR85c:Gypsy:LTR","LTR85c:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR85c",0.807067702361457,0.0542532581571977,0.750396783931588,0.95261020946258,"Not Sig."
"396","LTR86A1:ERVL:LTR","LTR86A1:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR86A1",0.427858788633773,-0.258982333755708,0.344762503071127,0.83950227606948,"Not Sig."
"397","LTR86A2:ERVL:LTR","LTR86A2:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR86A2",0.34828973822153,-0.305757138729236,0.277365233165711,0.825449032914936,"Not Sig."
"398","LTR86B1:ERVL:LTR","LTR86B1:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR86B1",0.464685986843041,-0.0928631599234268,0.682090022193755,0.93605739978032,"Not Sig."
"399","LTR87:ERVL:LTR","LTR87:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR87",5.48814074381148,0.104504439483036,0.333853499466988,0.83950227606948,"Not Sig."
"400","LTR88a:Gypsy:LTR","LTR88a:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR88a",0.230573764434501,0.20991243699959,0.514434690627615,0.901890544866392,"Not Sig."
"401","LTR88b:Gypsy:LTR","LTR88b:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR88b",0.254628043718918,0.184734251994145,0.527064800298901,0.906284165331707,"Not Sig."
"402","LTR88c:Gypsy:LTR","LTR88c:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR88c",140.582836103229,0.118432104665198,0.644052939554406,0.932536212835387,"Not Sig."
"403","LTR89:ERVL:LTR","LTR89:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR89",0.716562340720009,0.323009872576327,0.116053008995233,0.646223069079651,"Not Sig."
"404","LTR90A:LTR:LTR","LTR90A:LTR:LTR",TRUE,"LTR","LTR/LTR","LTR90A",11.6661808641166,0.247016920448969,0.0684935137138249,0.574859646900116,"Not Sig."
"405","LTR90B:LTR:LTR","LTR90B:LTR:LTR",TRUE,"LTR","LTR/LTR","LTR90B",0.530296399603638,-0.426643734506384,0.0402656174552055,0.467590736491262,"Not Sig."
"406","LTR91:LTR:LTR","LTR91:LTR:LTR",TRUE,"LTR","LTR/LTR","LTR91",0.372373592806856,-0.285074729082499,0.317671020178498,0.834626762189546,"Not Sig."
"407","LTR91A:LTR:LTR","LTR91A:LTR:LTR",TRUE,"LTR","LTR/LTR","LTR91A",0.483902443341752,0.473217016508255,0.082110478464497,0.607332611750739,"Not Sig."
"408","LTRIS_Mm:ERV1:LTR","LTRIS_Mm:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTRIS_Mm",3.98687566113414,-0.171671137923287,0.0889708971470801,0.6184920650391,"Not Sig."
"409","LTRIS_Mus:ERV1:LTR","LTRIS_Mus:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTRIS_Mus",13.1764748560901,0.228411288816555,0.00839215189681683,0.263196161897594,"Not Sig."
"410","LTRIS2:ERV1:LTR","LTRIS2:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTRIS2",12.5124227222397,0.166851346270263,0.040519704296223,0.467590736491262,"Not Sig."
"411","LTRIS3:ERV1:LTR","LTRIS3:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTRIS3",2.66556509841661,0.0294204163882475,0.809522879775188,0.967842810611808,"Not Sig."
"412","LTRIS4:ERV1:LTR","LTRIS4:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTRIS4",1.13853610041375,-0.135537480317662,0.374597316484632,0.868457453815866,"Not Sig."
"413","LTRIS4A:ERV1:LTR","LTRIS4A:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTRIS4A",0.52821877157321,0.546422279682439,0.0284054195469269,0.388782065162166,"Not Sig."
"414","LTRIS4B:ERV1:LTR","LTRIS4B:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTRIS4B",0.783854831087755,-0.416451304357396,0.0694070172754979,0.574859646900116,"Not Sig."
"415","LTRIS5:ERV1:LTR","LTRIS5:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTRIS5",0.616036349316009,0.206906608258354,0.491450987109092,0.894612124809933,"Not Sig."
"416","LTRIS6:ERV1:LTR","LTRIS6:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTRIS6",0.370614176169947,0.0354432582078769,0.908675597170714,0.985312865046948,"Not Sig."
"417","Lx:L1:LINE","Lx:L1:LINE",TRUE,"LINE","LINE/L1","Lx",100.397085305962,0.0648507821411109,0.274945597814659,0.825449032914936,"Not Sig."
"418","Lx10:L1:LINE","Lx10:L1:LINE",TRUE,"LINE","LINE/L1","Lx10",56.0866628930358,-0.000848064607482844,0.986722194228885,0.995901005337991,"Not Sig."
"419","Lx2:L1:LINE","Lx2:L1:LINE",TRUE,"LINE","LINE/L1","Lx2",98.7872731405913,0.0517635724415426,0.337266928662088,0.83950227606948,"Not Sig."
"420","Lx2A:L1:LINE","Lx2A:L1:LINE",TRUE,"LINE","LINE/L1","Lx2A",5.48660185897079,0.198836705924647,0.0197160968519238,0.357777262239111,"Not Sig."
"421","Lx2A1:L1:LINE","Lx2A1:L1:LINE",TRUE,"LINE","LINE/L1","Lx2A1",8.8264792381085,0.154385959693892,0.0477137345966871,0.517694020374055,"Not Sig."
"422","Lx2B:L1:LINE","Lx2B:L1:LINE",TRUE,"LINE","LINE/L1","Lx2B",38.3983134683729,0.00041386422604723,0.993672833590158,0.996427933868134,"Not Sig."
"423","Lx2B2:L1:LINE","Lx2B2:L1:LINE",TRUE,"LINE","LINE/L1","Lx2B2",53.2401575720236,0.0470217460424953,0.377132487673406,0.868765921710501,"Not Sig."
"424","Lx3_Mus:L1:LINE","Lx3_Mus:L1:LINE",TRUE,"LINE","LINE/L1","Lx3_Mus",75.9844605715368,-0.0237341101499477,0.643846901947212,0.932536212835387,"Not Sig."
"425","Lx3A:L1:LINE","Lx3A:L1:LINE",TRUE,"LINE","LINE/L1","Lx3A",41.2717230612254,-0.0390806954165937,0.446801510701459,0.89145734961972,"Not Sig."
"426","Lx3B:L1:LINE","Lx3B:L1:LINE",TRUE,"LINE","LINE/L1","Lx3B",29.0773809308966,0.0215989771649195,0.728617791264442,0.944504544231684,"Not Sig."
"427","Lx3C:L1:LINE","Lx3C:L1:LINE",TRUE,"LINE","LINE/L1","Lx3C",39.4321306330134,0.000134793412943249,0.998041822963782,0.998041822963782,"Not Sig."
"428","Lx4A:L1:LINE","Lx4A:L1:LINE",TRUE,"LINE","LINE/L1","Lx4A",72.7023526963927,0.0295882219989616,0.54868131114257,0.913190417443638,"Not Sig."
"429","Lx4B:L1:LINE","Lx4B:L1:LINE",TRUE,"LINE","LINE/L1","Lx4B",37.9866843907111,0.0666556910559871,0.170659438165363,0.72999166248996,"Not Sig."
"430","Lx5:L1:LINE","Lx5:L1:LINE",TRUE,"LINE","LINE/L1","Lx5",138.134330355325,0.0200398927486525,0.707222284976846,0.937842721673302,"Not Sig."
"431","Lx5b:L1:LINE","Lx5b:L1:LINE",TRUE,"LINE","LINE/L1","Lx5b",42.3910440268917,0.0174110677306233,0.743783888788976,0.949932297297607,"Not Sig."
"432","Lx5c:L1:LINE","Lx5c:L1:LINE",TRUE,"LINE","LINE/L1","Lx5c",117.26892171299,0.00617570725598418,0.90922983854619,0.985312865046948,"Not Sig."
"433","Lx6:L1:LINE","Lx6:L1:LINE",TRUE,"LINE","LINE/L1","Lx6",114.987383951065,0.0475574756907313,0.337002922169219,0.83950227606948,"Not Sig."
"434","Lx7:L1:LINE","Lx7:L1:LINE",TRUE,"LINE","LINE/L1","Lx7",207.00549554062,0.0121879325055386,0.81596567764172,0.967842810611808,"Not Sig."
"435","Lx8:L1:LINE","Lx8:L1:LINE",TRUE,"LINE","LINE/L1","Lx8",490.979321738428,0.0419749199004427,0.471504730497588,0.89145734961972,"Not Sig."
"436","Lx8b:L1:LINE","Lx8b:L1:LINE",TRUE,"LINE","LINE/L1","Lx8b",157.604777070093,0.0018179987786109,0.971207320727596,0.992913815200429,"Not Sig."
"437","Lx9:L1:LINE","Lx9:L1:LINE",TRUE,"LINE","LINE/L1","Lx9",300.930368962633,-0.0120625339616433,0.81976732069332,0.967842810611808,"Not Sig."
"438","MADE2:TcMar-Mariner:DNA","MADE2:TcMar-Mariner:DNA",TRUE,"DNA","DNA/TcMar-Mariner","MADE2",1.1554861480714,-0.2302781404634,0.186249889823281,0.75123096824632,"Not Sig."
"439","Mam_R4:Dong-R4:LINE","Mam_R4:Dong-R4:LINE",TRUE,"LINE","LINE/Dong-R4","Mam_R4",5.2667491196128,0.230903658195301,0.200837479919632,0.773765329812343,"Not Sig."
