"","geneID","Geneid","is_re","mgi_symbol","entrezgene_id","meanExpr","logFC_cGASKOvsWT","pval_cGASKOvsWT","padj_cGASKOvsWT","sig_cGASKOvsWT"
"1","0610005C13Rik","ENSMUSG00000109644",FALSE,"0610005C13Rik",71661,2.23438431910543,0.16459595450356,0.342524105978618,0.662009588373162,"Not Sig."
"2","0610009L18Rik","ENSMUSG00000043644",FALSE,"0610009L18Rik",66838,1.58028861476628,-0.021767446657963,0.926316379016143,0.97746413772919,"Not Sig."
"3","0610030E20Rik","ENSMUSG00000058706",FALSE,"0610030E20Rik",68364,21.7653770806683,0.20800694262134,0.0505841029201073,0.280268796032396,"Not Sig."
"4","0610039K10Rik","ENSMUSG00000058812",FALSE,"0610039K10Rik",68386,18.9280296106963,0.193180099961457,0.0340839799522652,0.230635942704598,"Not Sig."
"5","0610040F04Rik","ENSMUSG00000087341",FALSE,"0610040F04Rik",75394,8.11490820052293,-0.0658118106073894,0.706398688114624,0.889186772055329,"Not Sig."
"6","1110002E22Rik","ENSMUSG00000090066",FALSE,"1110002E22Rik",102634333,1.01922371381916,-0.717831869316637,0.015028987918957,0.154444413635733,"Not Sig."
"7","1110002L01Rik","ENSMUSG00000071456",FALSE,"1110002L01Rik",100043040,10.0234318009465,-0.0731819413052042,0.546087211360965,0.803119163756914,"Not Sig."
"8","1110004F10Rik","ENSMUSG00000030663",FALSE,"1110004F10Rik",56372,46.1961420061492,-0.043465232362158,0.601292100525213,0.837697070655623,"Not Sig."
"9","1110006O24Rik","ENSMUSG00000107121",FALSE,"1110006O24Rik",66123,0.341972829067731,-0.5726288572112,0.0506778443980934,0.280640777816244,"Not Sig."
"10","1110038F14Rik","ENSMUSG00000063236",FALSE,"1110038F14Rik",117171,10.7487974344673,0.0121499076719341,0.915212963710142,0.975187618931086,"Not Sig."
"11","1110059E24Rik","ENSMUSG00000035171",FALSE,"1110059E24Rik",66206,17.1457185330667,-0.0258504025876271,0.764057468585786,0.915058178076954,"Not Sig."
"12","1110059G10Rik","ENSMUSG00000032551",FALSE,"1110059G10Rik",66202,9.15277135547868,0.193120453315814,0.129651046649603,0.430325435646411,"Not Sig."
"13","1110065P20Rik","ENSMUSG00000078570",FALSE,"1110065P20Rik",68920,10.0056470368184,-0.219123679044422,0.0739671069149359,0.33472526485382,"Not Sig."
"14","1190005I06Rik","ENSMUSG00000043687",FALSE,"1190005I06Rik",68918,0.459139578161001,-0.291986951462395,0.485179898055046,0.763825901130887,"Not Sig."
"15","1300002E11Rik","ENSMUSG00000097290",FALSE,"1300002E11Rik",100043489,2.00819692904157,0.165753477370845,0.346778253945211,0.665935703771671,"Not Sig."
"16","1500004A13Rik","ENSMUSG00000098912",FALSE,"1500004A13Rik",319830,13.1207926126988,-0.1312897428725,0.274569957723299,0.601687923208298,"Not Sig."
"17","1500009L16Rik","ENSMUSG00000087651",FALSE,"1500009L16Rik",69784,3.48986603525243,-0.38624861094013,0.110705305596869,0.401359550205442,"Not Sig."
"18","1500015A07Rik","ENSMUSG00000098702",FALSE,"1500015A07Rik",68982,0.747343999946786,-0.103831938394979,0.691850351356712,0.880631628133945,"Not Sig."
"19","1600010M07Rik","ENSMUSG00000101585",FALSE,"1600010M07Rik",69781,0.388553749153655,0.322050894045017,0.467800937120554,0.752820694870625,"Not Sig."
"20","1600012H06Rik","ENSMUSG00000050088",FALSE,"1600012H06Rik",67912,50.4327269926764,0.0527108091039558,0.498708574077219,0.773011005489604,"Not Sig."
"21","1600014C10Rik","ENSMUSG00000054676",FALSE,"1600014C10Rik",72244,21.6762332391527,0.23596688943436,0.0626622420981797,0.310517912380623,"Not Sig."
"22","1700001K19Rik","ENSMUSG00000056508",FALSE,"1700001K19Rik",66323,0.65009580218438,-0.367074613191363,0.387602273412879,0.696968688041758,"Not Sig."
"23","1700001O22Rik","ENSMUSG00000044320",FALSE,"1700001O22Rik",73598,0.562252324915059,-0.156859146695747,0.61867166108455,0.846494571486816,"Not Sig."
"24","1700003E16Rik","ENSMUSG00000030030",FALSE,"1700003E16Rik",71837,1.06000710041195,0.204086855700435,0.397154050436425,0.705446523151305,"Not Sig."
"25","1700003F12Rik","ENSMUSG00000038523",FALSE,"1700003F12Rik",75480,2.53557280069147,0.263379893681344,0.430945570594493,0.729913159689636,"Not Sig."
"26","1700003M07Rik","ENSMUSG00000085389",FALSE,"1700003M07Rik",72225,0.557208449182731,-0.212723420294669,0.531290919112686,0.794349177439705,"Not Sig."
"27","1700006J14Rik","ENSMUSG00000034764",FALSE,"1700006J14Rik",321010,3.60294655934829,-0.764193929241445,0.0516297609083535,0.282001823600254,"Not Sig."
"28","1700007J10Rik","ENSMUSG00000086330",FALSE,"1700007J10Rik",69320,13.1321173116759,-0.260160644657666,0.0889726503295455,0.365559972886843,"Not Sig."
"29","1700008J07Rik","ENSMUSG00000101225",FALSE,"1700008J07Rik",629159,5.0005555333709,0.0646938630102,0.5895456801599,0.830159848704731,"Not Sig."
"30","1700009N14Rik","ENSMUSG00000028287",FALSE,"1700009N14Rik",75471,0.729530182834319,-0.612712196323666,0.0653052895307496,0.315753574155881,"Not Sig."
"31","1700010I14Rik","ENSMUSG00000023873",FALSE,"1700010I14Rik",66931,1.26869092350332,0.302839135954062,0.253816778126103,0.58147533825151,"Not Sig."
"32","1700012B09Rik","ENSMUSG00000031927",FALSE,"1700012B09Rik",69325,0.330045352792211,0.250320795545522,0.519541079240294,0.786609416446901,"Not Sig."
"33","1700016P03Rik","ENSMUSG00000085609",FALSE,"1700016P03Rik",118567915,1.88040646145636,0.118942033911916,0.52356853586036,0.789063193211755,"Not Sig."
"34","1700017B05Rik","ENSMUSG00000032300",FALSE,"1700017B05Rik",74211,84.0193579807443,0.0869970538672514,0.321276684943622,0.644248985060453,"Not Sig."
"35","1700018A04Rik","ENSMUSG00000038408",FALSE,"1700018A04Rik",71307,0.595282822935454,-0.65305008311731,0.0855623249726787,0.357836052541214,"Not Sig."
"36","1700020G17Rik","ENSMUSG00000101801",FALSE,"1700020G17Rik",75630,0.434489615740808,-0.751977165514959,0.0591258228474361,0.301118972879529,"Not Sig."
"37","1700020L24Rik","ENSMUSG00000035085",FALSE,"1700020L24Rik",66330,0.70297433277518,-0.529602179003103,0.0606007860260036,0.304880937834014,"Not Sig."
"38","1700022N22Rik","ENSMUSG00000097523",FALSE,"1700022N22Rik",69431,3.17839856299177,-0.0783030985273475,0.606242160724766,0.840239948529794,"Not Sig."
"39","1700025G04Rik","ENSMUSG00000032666",FALSE,"1700025G04Rik",69399,45.7243134195924,-0.392459909927432,0.0603930186472176,0.30422707901903,"Not Sig."
"40","1700025N23Rik","ENSMUSG00000100121",FALSE,"1700025N23Rik",69986,0.387717981756524,-0.57511127016161,0.101320200356348,0.386124474677978,"Not Sig."
"41","1700028E10Rik","ENSMUSG00000097321",FALSE,"1700028E10Rik",625175,0.460389123109651,0.571424349780416,0.0662805475207007,0.317419658102444,"Not Sig."
"42","1700028K03Rik","ENSMUSG00000089798",FALSE,"1700028K03Rik",76421,0.508915880272957,0.140053452673397,0.577261235711177,0.823413436376452,"Not Sig."
"43","1700030C10Rik","ENSMUSG00000099759",FALSE,"1700030C10Rik",69513,1.21747466321787,0.462149516788623,0.0589128896741784,0.300995532061806,"Not Sig."
"44","1700030C12Rik","ENSMUSG00000086459",FALSE,"1700030C12Rik",72246,0.870161343600763,-0.00777529587375023,0.970359824048283,0.992496644375532,"Not Sig."
"45","1700030J22Rik","ENSMUSG00000031847",FALSE,"1700030J22Rik",69528,0.877010224910656,0.30220187434276,0.342642734652263,0.662009588373162,"Not Sig."
"46","1700030K09Rik","ENSMUSG00000052794",FALSE,"1700030K09Rik",72254,10.1526176841767,-0.0741978272343886,0.445442237541249,0.739872254224251,"Not Sig."
"47","1700034H15Rik","ENSMUSG00000055833",FALSE,"1700034H15Rik",98736,1.85424497206033,-0.0280477484682326,0.883751656638024,0.964192722304519,"Not Sig."
"48","1700034J05Rik","ENSMUSG00000040163",FALSE,"1700034J05Rik",73344,0.843779004601211,-0.597731335382334,0.0225758026774101,0.186505276460196,"Not Sig."
"49","1700037C18Rik","ENSMUSG00000005983",FALSE,"1700037C18Rik",73261,11.1882092290987,0.122507475717259,0.294410412037197,0.621712390414362,"Not Sig."
"50","1700047A11Rik","ENSMUSG00000085437",FALSE,"1700047A11Rik",76604,2.46192367078969,0.140409557176172,0.353208088524111,0.670923200773582,"Not Sig."
"51","1700048O20Rik","ENSMUSG00000043773",FALSE,"1700048O20Rik",69430,0.502398914449177,-0.683693687133048,0.0182064306747875,0.169547385658959,"Not Sig."
"52","1700054M17Rik","ENSMUSG00000085889",FALSE,"1700054M17Rik",73358,0.220695850820088,-0.766217703047499,0.194683928860062,0.518361308832379,"Not Sig."
"53","1700056E22Rik","ENSMUSG00000044854",FALSE,"1700056E22Rik",73363,0.93780960252877,0.0772781633365421,0.7290291266475,0.898541866931192,"Not Sig."
"54","1700065D16Rik","ENSMUSG00000096655",FALSE,"1700065D16Rik",73410,0.531607852120403,-0.537792875876813,0.0743356293955647,0.335536945516422,"Not Sig."
"55","1700066M21Rik","ENSMUSG00000038323",FALSE,"1700066M21Rik",73467,10.0964528850867,-0.0126100613444199,0.91631174186524,0.975490743406271,"Not Sig."
"56","1700067K01Rik","ENSMUSG00000046408",FALSE,"1700067K01Rik",73453,0.697845504097153,-0.350910560648777,0.308201498468408,0.63342832124667,"Not Sig."
"57","1700071M16Rik","ENSMUSG00000090307",FALSE,"1700071M16Rik",73504,9.64581521414778,0.412284917979058,0.235686789617662,0.563087995779253,"Not Sig."
"58","1700084J12Rik","ENSMUSG00000058101",FALSE,"1700084J12Rik",73486,0.197739016017203,0.404151201200712,0.39032552040242,0.699198414361874,"Not Sig."
"59","1700086O06Rik","ENSMUSG00000097080",FALSE,"1700086O06Rik",73516,2.28158619511096,-0.286831005652156,0.0717252747672435,0.330561408261446,"Not Sig."
"60","1700088E04Rik","ENSMUSG00000033029",FALSE,"1700088E04Rik",27660,12.2290073601937,-0.255006741787149,0.0665224417255394,0.317727237380499,"Not Sig."
"61","1700094J05Rik","ENSMUSG00000101695",FALSE,"1700094J05Rik",67523,1.97339841114472,0.0988485642843947,0.596162596493517,0.834451937880685,"Not Sig."
"62","1700096K18Rik","ENSMUSG00000101856",FALSE,"1700096K18Rik",73571,1.9197788145524,0.420645779052444,0.0394414474687421,0.248328432398418,"Not Sig."
"63","1700099I09Rik","ENSMUSG00000091906",FALSE,"1700099I09Rik",76624,2.23461670608819,-0.546190454790738,0.0453973717986124,0.26393845097142,"Not Sig."
"64","1700102H20Rik","ENSMUSG00000116852",FALSE,"1700102H20Rik",68230,0.374892225013418,0.0862156509652809,0.75953996783118,0.913250667017268,"Not Sig."
"65","1700102P08Rik","ENSMUSG00000032611",FALSE,"1700102P08Rik",112418,0.182705100021768,-0.647012684853431,0.140572120472101,0.447553977212842,"Not Sig."
"66","1700109H08Rik","ENSMUSG00000008307",FALSE,"1700109H08Rik",77036,1.48180452138,-0.509609833604753,0.0420991980942505,0.25470685216418,"Not Sig."
"67","1700109K24Rik","ENSMUSG00000097267",FALSE,"1700109K24Rik",74303,1.05097768682033,-0.845122591808679,0.00145809348987726,0.0555391099226933,"Not Sig."
"68","1700110C19Rik","ENSMUSG00000099384",FALSE,"1700110C19Rik",100526796,0.322332287816723,-0.0605840108797612,0.907103951709288,0.972414614566945,"Not Sig."
"69","1700123O20Rik","ENSMUSG00000040822",FALSE,"1700123O20Rik",58248,19.5396949532328,-0.0511649005930401,0.61354276318458,0.844010039362713,"Not Sig."
"70","1810009A15Rik","ENSMUSG00000071653",FALSE,"1810009A15Rik",66276,4.00795682761221,-0.291531555230475,0.0422744403386483,0.255360470694268,"Not Sig."
"71","1810010H24Rik","ENSMUSG00000078607",FALSE,"1810010H24Rik",69066,1.33936236453712,-0.0717142924650794,0.826268351337352,0.942906322542805,"Not Sig."
"72","1810019D21Rik","ENSMUSG00000086390",FALSE,"1810019D21Rik",69771,1.11915596116875,-0.306152626977995,0.16208888217732,0.477408300645524,"Not Sig."
"73","1810019N24Rik","ENSMUSG00000097115",FALSE,"1810019N24Rik",69086,0.345614860561751,-0.111830115832336,0.757340260995184,0.912549845308984,"Not Sig."
"74","1810021B22Rik","ENSMUSG00000087331",FALSE,"1810021B22Rik",69120,1.51254498328364,0.06320656994096,0.801488931307373,0.932269154906586,"Not Sig."
"75","1810024B03Rik","ENSMUSG00000044145",FALSE,"1810024B03Rik",329509,0.761686060483295,0.326001326952554,0.183169637058162,0.504405171953242,"Not Sig."
"76","1810030O07Rik","ENSMUSG00000044148",FALSE,"1810030O07Rik",69155,37.9777321365218,0.120253795393782,0.209381521714464,0.536547222412878,"Not Sig."
"77","1810034E14Rik","ENSMUSG00000097101",FALSE,"1810034E14Rik",66503,2.90454806713255,0.243899846684903,0.125633959898194,0.424968823176665,"Not Sig."
"78","1810055G02Rik","ENSMUSG00000035372",FALSE,"1810055G02Rik",72056,31.9147756573183,-0.352164773675966,0.016536280553268,0.161628212021796,"Not Sig."
"79","1810062G17Rik","ENSMUSG00000027713",FALSE,"1810062G17Rik",72282,0.510732152909142,-0.456964049719807,0.131626549117107,0.433685961031131,"Not Sig."
"80","1810062O18Rik","ENSMUSG00000084925",FALSE,"1810062O18Rik",75602,1.71209102599924,-0.139668932308911,0.476680158904821,0.758992672083339,"Not Sig."
"81","2010001A14Rik","ENSMUSG00000087165",FALSE,"2010001A14Rik",76516,0.88247096522579,0.259266093943672,0.258709569676788,0.586583326860782,"Not Sig."
"82","2010016I18Rik","ENSMUSG00000091575",FALSE,"2010016I18Rik",69206,1.08285982079378,-0.370979180520423,0.131891166282,0.434246521913744,"Not Sig."
"83","2010103J01Rik","ENSMUSG00000104368",FALSE,"2010103J01Rik",69889,0.23982847747882,-0.735714286370106,0.0634822391910456,0.311563899484912,"Not Sig."
"84","2010310C07Rik","ENSMUSG00000101268",FALSE,"2010310C07Rik",72131,0.263702413875225,-1.06639104559973,0.0746256591921103,0.33653034090027,"Not Sig."
"85","2010315B03Rik","ENSMUSG00000074829",FALSE,"2010315B03Rik",630836,8.89219823144006,0.277823468501587,0.0424306560087335,0.255998852727563,"Not Sig."
"86","2200002D01Rik","ENSMUSG00000030587",FALSE,"2200002D01Rik",72275,9.71733684853122,-0.110741417841226,0.360812883835326,0.678044650483127,"Not Sig."
"87","2210016L21Rik","ENSMUSG00000029559",FALSE,"2210016L21Rik",72357,16.7622743694566,0.161083862219015,0.100582659482812,0.385040557502132,"Not Sig."
"88","2210408F21Rik","ENSMUSG00000087380",FALSE,"2210408F21Rik",73652,2.79571469384471,0.117634405298034,0.546765042425555,0.803571715963987,"Not Sig."
"89","2210408I21Rik","ENSMUSG00000071252",FALSE,"2210408I21Rik",72371,5.37304501274644,0.109088697098232,0.401603747101982,0.70947038805718,"Not Sig."
"90","2300009A05Rik","ENSMUSG00000032403",FALSE,"2300009A05Rik",69478,3.73184190099332,0.0066181242407161,0.974982699406997,0.994153072764085,"Not Sig."
"91","2310001H17Rik","ENSMUSG00000097354",FALSE,"2310001H17Rik",76432,3.05236281196582,0.191371034536034,0.523285022970499,0.788820251845432,"Not Sig."
"92","2310002F09Rik","ENSMUSG00000097178",FALSE,"2310002F09Rik",100504720,0.582081295361112,-0.798705703573887,0.146416188495309,0.455983824833949,"Not Sig."
"93","2310009B15Rik","ENSMUSG00000079283",FALSE,"2310009B15Rik",69549,4.11673047927787,0.0339448697950798,0.80349689797279,0.9331763504734,"Not Sig."
"94","2310011J03Rik","ENSMUSG00000020133",FALSE,"2310011J03Rik",66374,23.1320081363854,0.0902204267536506,0.468712216227179,0.753387368139746,"Not Sig."
"95","2310022A10Rik","ENSMUSG00000049643",FALSE,"2310022A10Rik",66367,32.8043513757462,0.400035311156875,0.00265871663187078,0.0734675915839492,"Not Sig."
"96","2310022B05Rik","ENSMUSG00000031983",FALSE,"2310022B05Rik",69551,368.173678260107,-0.226103620960406,0.0776802817518553,0.343231289973252,"Not Sig."
"97","2310030G06Rik","ENSMUSG00000032062",FALSE,"2310030G06Rik",66952,2.49085171123905,-0.998707153198031,0.0338506404261805,0.229875796781542,"Not Sig."
"98","2310033P09Rik","ENSMUSG00000020441",FALSE,"2310033P09Rik",67862,6.75679864295133,0.023146483911765,0.848325614119336,0.950940602108399,"Not Sig."
"99","2310057M21Rik","ENSMUSG00000040177",FALSE,"2310057M21Rik",68277,9.92169340897391,-0.230702854410969,0.0718219396849318,0.33066043494164,"Not Sig."
"100","2310058D17Rik","ENSMUSG00000085379",FALSE,"2310058D17Rik",75694,0.994760676376006,-0.759042030531157,0.00683976406291787,0.112205737784517,"Not Sig."
"101","2310061I04Rik","ENSMUSG00000050705",FALSE,"2310061I04Rik",69662,7.58375639947194,-0.153835936677761,0.319623176331294,0.642799131121214,"Not Sig."
"102","2410002F23Rik","ENSMUSG00000045411",FALSE,"2410002F23Rik",668661,13.187991433215,-0.401778912833244,0.00379216768221111,0.0853617789971403,"Not Sig."
"103","2410004B18Rik","ENSMUSG00000036873",FALSE,"2410004B18Rik",66421,9.48353303316675,-0.217870133321689,0.0802218872186292,0.347883007296493,"Not Sig."
"104","2410018L13Rik","ENSMUSG00000073164",FALSE,"2410018L13Rik",69732,1.32988699866637,-0.255702043825579,0.317416150976112,0.641156276543706,"Not Sig."
"105","2410021H03Rik","ENSMUSG00000100572",FALSE,"2410021H03Rik",69750,0.342209244438403,-0.683296408090874,0.0681779298779105,0.32126256838554,"Not Sig."
"106","2410022M11Rik","ENSMUSG00000100017",FALSE,"2410022M11Rik",100503842,3.48313125523663,0.317215124307968,0.0415137669608129,0.25328230841848,"Not Sig."
"107","2510002D24Rik","ENSMUSG00000071632",FALSE,"2510002D24Rik",72307,3.18680882542473,-0.287001593467419,0.113555150267853,0.40492714120805,"Not Sig."
"108","2510009E07Rik","ENSMUSG00000043391",FALSE,"2510009E07Rik",72190,88.7395750942177,-0.0626757712991689,0.583569595938445,0.826184510393338,"Not Sig."
"109","2510039O18Rik","ENSMUSG00000044496",FALSE,"2510039O18Rik",77034,90.6979623326288,0.0782156148713305,0.364265505073106,0.681145200912686,"Not Sig."
"110","2610008E11Rik","ENSMUSG00000060301",FALSE,"2610008E11Rik",72128,25.6236712824732,0.065409827973188,0.574760442547181,0.821596050209938,"Not Sig."
"111","2610020C07Rik","ENSMUSG00000097537",FALSE,"2610020C07Rik",69918,13.0854203951871,-0.241134999159984,0.0806266016199185,0.348510549322958,"Not Sig."
"112","2610021A01Rik","ENSMUSG00000091474",FALSE,"2610021A01Rik",668572,10.7245675364976,-0.0659519323930941,0.527326709397027,0.79177152039281,"Not Sig."
"113","2610028H24Rik","ENSMUSG00000009114",FALSE,"2610028H24Rik",76964,0.326574465938022,0.242673587170962,0.442390613009482,0.738273035743725,"Not Sig."
"114","2610035D17Rik","ENSMUSG00000087259",FALSE,"2610035D17Rik",72386,2.85458219695014,-0.0406129246011484,0.828226625818661,0.943707197241145,"Not Sig."
"115","2610037D02Rik","ENSMUSG00000097536",FALSE,"2610037D02Rik",75768,1.21998341617453,-0.542288604340296,0.0399216502968229,0.248570373958566,"Not Sig."
"116","2610206C17Rik","ENSMUSG00000085236",FALSE,"2610206C17Rik",72495,1.41248683852029,0.189133440599367,0.376095021765022,0.689242992980201,"Not Sig."
"117","2610306M01Rik","ENSMUSG00000100164",FALSE,"2610306M01Rik",67170,1.91370691814509,0.24471440577273,0.25863523913989,0.586535933014479,"Not Sig."
"118","2610318N02Rik","ENSMUSG00000049916",FALSE,"2610318N02Rik",70458,1.88816569242595,0.231241176642594,0.330432993650127,0.650477437773203,"Not Sig."
"119","2700038G22Rik","ENSMUSG00000097180",FALSE,"2700038G22Rik",67194,0.945980122507662,-0.516398774844775,0.153248080274446,0.464981333176266,"Not Sig."
"120","2700049A03Rik","ENSMUSG00000034601",FALSE,"2700049A03Rik",76967,15.6633179423476,-0.0823326691961121,0.515886270962257,0.784357697687514,"Not Sig."
"121","2700062C07Rik","ENSMUSG00000024273",FALSE,"2700062C07Rik",68046,5.62889294016417,-0.0486389585381618,0.708236337851631,0.88942124133772,"Not Sig."
"122","2700097O09Rik","ENSMUSG00000062198",FALSE,"2700097O09Rik",72658,2.88884924762963,-0.188504565307342,0.281170814842125,0.608029886734579,"Not Sig."
"123","2810013P06Rik","ENSMUSG00000099881",FALSE,"2810013P06Rik",100503178,5.13391267222824,0.314661247615812,0.0216201824807624,0.183308017447955,"Not Sig."
"124","2810021J22Rik","ENSMUSG00000020491",FALSE,"2810021J22Rik",69944,5.00840790013062,0.129345675080958,0.396534545949747,0.704901076015322,"Not Sig."
"125","2810029C07Rik","ENSMUSG00000096995",FALSE,"2810029C07Rik",100504687,0.262239922526575,-0.369417477462533,0.296990736990123,0.624383071071502,"Not Sig."
"126","2810403D21Rik","ENSMUSG00000086629",FALSE,"2810403D21Rik",69964,2.1942589261079,0.0546317573186472,0.730782858399567,0.899158664370031,"Not Sig."
"127","2810408A11Rik","ENSMUSG00000018570",FALSE,"2810408A11Rik",70419,1.21628963798498,0.335340262290361,0.231826241968266,0.558809710615971,"Not Sig."
"128","2810414N06Rik","ENSMUSG00000100594",FALSE,"2810414N06Rik",102640772,1.2349826866232,0.714024663808947,0.00388742757098976,0.086249816385259,"Not Sig."
"129","2810429I04Rik","ENSMUSG00000097709",FALSE,"2810429I04Rik",76937,0.271497583013191,-0.274876051739659,0.533663700355775,0.795842328921912,"Not Sig."
"130","2900005J15Rik","ENSMUSG00000043833",FALSE,"2900005J15Rik",67261,0.65608524687496,-0.386842653064474,0.186838431067912,0.507973251407894,"Not Sig."
"131","2900026A02Rik","ENSMUSG00000051339",FALSE,"2900026A02Rik",243219,68.6535539832812,0.179328136983155,0.10860989836647,0.398183557138103,"Not Sig."
"132","2900076A07Rik","ENSMUSG00000097277",FALSE,"2900076A07Rik",100504421,1.36702208074269,-0.566271997332642,0.0257864981343914,0.199239043541678,"Not Sig."
"133","3010001F23Rik","ENSMUSG00000084885",FALSE,"3010001F23Rik",75693,0.349910115433174,0.18498483093339,0.56947346002683,0.817344191660002,"Not Sig."
"134","3110009E18Rik","ENSMUSG00000026388",FALSE,"3110009E18Rik",73103,0.588427390612448,-0.0741341646330264,0.785998767374222,0.925420655869294,"Not Sig."
"135","3110040N11Rik","ENSMUSG00000025102",FALSE,"3110040N11Rik",67290,6.64274092751559,-0.163997434773205,0.423279502979624,0.725133811228144,"Not Sig."
"136","3110056K07Rik","ENSMUSG00000085622",FALSE,"3110056K07Rik",73204,2.28597406347406,-0.0875176961793383,0.655552168929704,0.863576481181732,"Not Sig."
"137","3110070M22Rik","ENSMUSG00000074635",FALSE,"3110070M22Rik",67304,0.580413500383942,-0.258903359867434,0.284278714453905,0.612412007772607,"Not Sig."
"138","3110082J24Rik","ENSMUSG00000086815",FALSE,"3110082J24Rik",433868,0.409913453585796,-0.197062132692106,0.487445383558163,0.765942404809446,"Not Sig."
"139","3300002A11Rik","ENSMUSG00000033731",FALSE,"3300002A11Rik",100503812,0.268407725738276,-0.288739299290205,0.438091795004906,0.734405371771956,"Not Sig."
"140","3300002I08Rik","ENSMUSG00000063364",FALSE,"3300002I08Rik",69277,2.202088080616,0.0898503324679539,0.667340080607629,0.868267660737501,"Not Sig."
"141","3300005D01Rik","ENSMUSG00000096965",FALSE,"3300005D01Rik",78512,7.66501793924715,-0.0880547089556756,0.764076169423357,0.915058178076954,"Not Sig."
"142","3425401B19Rik","ENSMUSG00000071540",FALSE,"3425401B19Rik",100504518,6.61746400816483,-0.433021135614272,0.00382416641139949,0.0853617789971403,"Not Sig."
"143","3830403N18Rik","ENSMUSG00000031125",FALSE,"3830403N18Rik",70691,0.680482145436533,-0.687750436180501,0.219587361763597,0.546737995426466,"Not Sig."
"144","3830408C21Rik","ENSMUSG00000071181",FALSE,"3830408C21Rik",100040322,0.67132409394198,-0.00178469675450214,0.995876969757859,0.998570837657844,"Not Sig."
"145","4631405J19Rik","ENSMUSG00000075027",FALSE,"4631405J19Rik",433456,0.238306875414357,-0.484454376807664,0.244699326908248,0.572729489331639,"Not Sig."
"146","4632404H12Rik","ENSMUSG00000042579",FALSE,"4632404H12Rik",74034,2.02541551713653,-0.0228838784808846,0.911668505831497,0.973829155724656,"Not Sig."
"147","4732471J01Rik","ENSMUSG00000053714",FALSE,"4732471J01Rik",654804,2.54141522336022,0.172233358195568,0.317397893721039,0.641156276543706,"Not Sig."
"148","4732491K20Rik","ENSMUSG00000097350",FALSE,"4732491K20Rik",224523,0.675990536658044,-0.34006791846179,0.203113737351579,0.529271724445267,"Not Sig."
"149","4732496C06Rik","ENSMUSG00000108456",FALSE,"4732496C06Rik",319685,0.505038100496595,-0.122083313738231,0.694913364416294,0.881797888653155,"Not Sig."
"150","4833418N02Rik","ENSMUSG00000085287",FALSE,"4833418N02Rik",74597,3.05055046338033,-0.0511320290175895,0.751257441719308,0.909190205387008,"Not Sig."
"151","4833420G17Rik","ENSMUSG00000062822",FALSE,"4833420G17Rik",67392,18.0498033222631,-0.0536029466936504,0.684463253795285,0.876791630799078,"Not Sig."
"152","4833422C13Rik","ENSMUSG00000074782",FALSE,"4833422C13Rik",373852,0.840385464207487,-0.05821665587237,0.827536540899963,0.943644984138478,"Not Sig."
"153","4833438C02Rik","ENSMUSG00000118087",FALSE,"4833438C02Rik",100503392,6.07304898301199,0.283555901181856,0.0749380330714585,0.337254434888962,"Not Sig."
"154","4833439L19Rik","ENSMUSG00000025871",FALSE,"4833439L19Rik",97820,66.4818586603755,-0.0229657686798614,0.761409696215079,0.914138701192633,"Not Sig."
"155","4921511C10Rik","ENSMUSG00000104585",FALSE,"4921511C10Rik",70924,0.282899187188681,-0.229580141271594,0.566866012278668,0.815934014221183,"Not Sig."
"156","4921511I17Rik","ENSMUSG00000114136",FALSE,"4921511I17Rik",70858,0.958128201759034,0.141288518980777,0.633195746259707,0.85297898880119,"Not Sig."
"157","4921524J17Rik","ENSMUSG00000036934",FALSE,"4921524J17Rik",66714,6.89823780240858,-0.272083863945579,0.111145774278707,0.401710696192102,"Not Sig."
"158","4921531C22Rik","ENSMUSG00000085704",FALSE,"4921531C22Rik",66730,2.24942999329868,0.255602131969605,0.195404483586156,0.519097595095682,"Not Sig."
"159","4921536K21Rik","ENSMUSG00000020434",FALSE,"4921536K21Rik",67430,0.626979984003745,-0.458458429573904,0.0589764314848075,0.300995532061806,"Not Sig."
"160","4930405A10Rik","ENSMUSG00000114412",FALSE,"4930405A10Rik",74896,0.2775158128158,0.415238271211641,0.259850551001863,0.587529785606201,"Not Sig."
"161","4930405O22Rik","ENSMUSG00000090565",FALSE,"4930405O22Rik",414079,0.379060078804369,0.0674122407243839,0.841754625157277,0.947997574433972,"Not Sig."
"162","4930412M03Rik","ENSMUSG00000051008",FALSE,"4930412M03Rik",100504140,0.807646583551122,-0.633933938944432,0.0775671834321972,0.343231289973252,"Not Sig."
"163","4930422M22Rik","ENSMUSG00000100281",FALSE,"4930422M22Rik",73774,0.268699310191804,-0.674368949878852,0.0403273159674223,0.250275965492365,"Not Sig."
"164","4930443O20Rik","ENSMUSG00000086969",FALSE,"4930443O20Rik",74687,0.2754315692428,-0.333035945942045,0.397519624364233,0.705703041062568,"Not Sig."
"165","4930444A19Rik","ENSMUSG00000101674",FALSE,"4930444A19Rik",73980,1.7285671402286,0.141246114118126,0.491517856000081,0.76785858557358,"Not Sig."
"166","4930447C04Rik","ENSMUSG00000021098",FALSE,"4930447C04Rik",75801,0.447863082014839,-0.212948412993918,0.687986794014683,0.878731262747723,"Not Sig."
"167","4930447F24Rik","ENSMUSG00000102224",FALSE,"4930447F24Rik",76873,2.1870726208151,-0.00179942379068055,0.997007075977564,0.998995676088352,"Not Sig."
